CustomerKey,GeographyKey,FirstName,LastName,fullName,BirthDate,MaritalStatus,Gender,EmailAddress,EnglishEducation,EnglishOccupation,AddressLine1,Phone,DateFirstPurchase,customer city
11147,40,Ernest,Wu,Ernest Wu,1944-08-04,M,Male,ernest6@adventure-works.com,Graduate Degree,Management,1832 RiverRock Dr,1 (11) 500 555-0139,2019-05-13,Warrnambool
11148,22,Ross,Vazquez,Ross Vazquez,1947-02-13,M,Male,ross32@adventure-works.com,Bachelors,Management,1201 Paso Del Rio Way,1 (11) 500 555-0163,2021-03-07,East Brisbane
11149,25,Theodore,Gill,Theodore Gill,1946-10-18,M,Male,theodore14@adventure-works.com,Bachelors,Management,9120 Pinewood Court,1 (11) 500 555-0194,2021-06-04,Hervey Bay
11150,39,Russell,Shen,Russell Shen,1946-09-12,S,Male,russell6@adventure-works.com,Bachelors,Management,4755 Easley Drive,1 (11) 500 555-0191,2021-03-27,Sunbury
11151,18,Melinda,Gill,Melinda Gill,1947-08-25,S,Female,melinda9@adventure-works.com,Graduate Degree,Management,805 Rainier Dr.,1 (11) 500 555-0117,2019-05-15,Sydney
11152,633,James,Williams,James Williams,1981-07-09,S,Male,james77@adventure-works.com,High School,Skilled Manual,6827 Seagull Court,355-555-0153,2021-01-09,Puyallup
11153,635,Angela,James,Angela James,1981-12-21,M,Female,angela34@adventure-works.com,High School,Skilled Manual,8877 Weatherly Drive,847-555-0111,2021-03-29,Renton
11154,553,Megan,Walker,Megan Walker,1982-02-18,S,Female,megan25@adventure-works.com,Partial College,Skilled Manual,6898 Holiday Hills,918-555-0186,2021-01-10,Woodburn
11155,301,Hunter,Robinson,Hunter Robinson,1981-07-25,S,Male,hunter50@adventure-works.com,Partial College,Skilled Manual,8356 Mori Court,891-555-0125,2021-01-06,Burbank
11156,334,Maria,Roberts,Maria Roberts,1981-08-06,S,Female,maria47@adventure-works.com,Partial College,Skilled Manual,9452 Mariposa Ct.,158-555-0199,2021-01-08,Lakewood
11157,642,Hannah,Long,Hannah Long,1980-12-08,M,Female,hannah32@adventure-works.com,High School,Skilled Manual,1832 Preston Ct.,974-555-0177,2021-07-24,Tacoma
11158,361,Jason,Wright,Jason Wright,1981-04-06,S,Male,jason46@adventure-works.com,High School,Skilled Manual,6771 Bundros Court,694-555-0176,2021-01-19,San Gabriel
11159,385,Brianna,Hughes,Brianna Hughes,1981-03-16,S,Female,brianna57@adventure-works.com,High School,Skilled Manual,6793 Bonifacio St.,319-555-0183,2021-09-08,Woodland Hills
11160,311,Maurice,Tang,Maurice Tang,1979-07-08,S,Male,maurice4@adventure-works.com,Partial College,Skilled Manual,2886 Chaparral Court,947-555-0172,2021-02-21,Concord
11161,311,Emily,Wood,Emily Wood,1979-10-20,S,Female,emily27@adventure-works.com,Partial College,Skilled Manual,1562 Black Walnut,184-555-0114,2021-06-01,Concord
11162,331,Chase,Cox,Chase Cox,1979-09-02,S,Male,chase10@adventure-works.com,Partial College,Skilled Manual,P.O. Box 8070,764-555-0116,2021-02-18,La Jolla
11163,372,Gabriel,Wang,Gabriel Wang,1980-06-18,M,Male,gabriel21@adventure-works.com,Partial College,Skilled Manual,8002 Crane Court,617-555-0150,2021-05-01,Spring Valley
11164,374,Devin,Brooks,Devin Brooks,1979-11-02,S,Male,devin63@adventure-works.com,Partial College,Skilled Manual,4231 Highland Dr.,502-555-0138,2021-04-27,Torrance
11165,348,Jocelyn,Alexander,Jocelyn Alexander,1979-01-15,M,Female,jocelyn18@adventure-works.com,Partial College,Skilled Manual,3376 Bank Way,354-555-0134,2021-05-25,Oakland
11166,631,Ashley,Martinez,Ashley Martinez,1977-10-22,S,Female,ashley18@adventure-works.com,Partial College,Skilled Manual,6993 Whyte Park Ave.,131-555-0194,2021-10-14,Olympia
11167,618,Jasmine,Barnes,Jasmine Barnes,1978-01-29,S,Female,jasmine43@adventure-works.com,Bachelors,Management,9183 Via Del Sol,178-555-0156,2021-01-07,Issaquah
11168,348,David,Rodriguez,David Rodriguez,1973-11-12,S,Male,david83@adventure-works.com,Bachelors,Management,38 Shangri-la Rd.,730-555-0128,2021-01-15,Oakland
11169,312,Bryce,Richardson,Bryce Richardson,1973-12-20,M,Male,bryce8@adventure-works.com,Bachelors,Management,1841 Blackwood Drive,178-555-0176,2021-05-26,Coronado
11170,612,Carol,Howard,Carol Howard,1973-08-04,M,Female,carol5@adventure-works.com,Bachelors,Management,6281 Edward Ave,845-555-0127,2021-08-26,Burien
11171,385,Jonathan,Hill,Jonathan Hill,1978-10-05,S,Male,jonathan43@adventure-works.com,Bachelors,Management,3731 Chinquapin Ct,134-555-0196,2019-08-20,Woodland Hills
11172,626,Gabrielle,Adams,Gabrielle Adams,1973-05-20,M,Female,gabrielle58@adventure-works.com,Bachelors,Management,5621 Arcadia Pl.,403-555-0152,2021-05-03,Lynnwood
11173,552,Sarah,Thomas,Sarah Thomas,1973-02-28,S,Female,sarah13@adventure-works.com,Graduate Degree,Management,5636 Mt. Whitney Dr.,868-555-0188,2021-03-02,W. Linn
11174,338,Nicholas,Robinson,Nicholas Robinson,1973-01-09,M,Male,nicholas19@adventure-works.com,Graduate Degree,Management,1318 Lasalle Street,949-555-0138,2021-07-13,Los Angeles
11175,300,Luis,Wang,Luis Wang,1968-09-01,S,Male,luis24@adventure-works.com,Partial College,Skilled Manual,6943 Patterson Blvd.,418-555-0127,2019-08-28,Beverly Hills
11176,50,Mason,Roberts,Mason Roberts,1979-01-21,M,Male,mason25@adventure-works.com,Bachelors,Management,5753 Megan Dr.,539-555-0162,2021-02-02,Haney
11177,359,Jose,Flores,Jose Flores,1948-01-01,M,Male,jose6@adventure-works.com,Graduate Degree,Management,3991 Rambling Rose Drive,157-555-0182,2021-03-29,San Diego
11178,334,Nathan,Johnson,Nathan Johnson,1954-08-20,M,Male,nathan55@adventure-works.com,Graduate Degree,Management,8927 Daylight Place,117-555-0182,2021-02-21,Lakewood
11179,300,Molly,Rodriguez,Molly Rodriguez,1959-12-08,M,Female,molly18@adventure-works.com,Graduate Degree,Management,5556 Riverland Dr.,135-555-0185,2021-03-12,Beverly Hills
11180,307,April,Anand,April Anand,1948-07-01,M,Female,april18@adventure-works.com,Bachelors,Management,3531 Brookview Drive,702-555-0144,2021-03-17,Chula Vista
11181,338,Devin,Martin,Devin Martin,1960-02-01,M,Male,devin13@adventure-works.com,Graduate Degree,Management,1085 Greenbelt Way,735-555-0197,2021-05-07,Los Angeles
11182,638,Stephanie,Torres,Stephanie Torres,1950-02-22,S,Female,stephanie19@adventure-works.com,Bachelors,Management,6968 Mildred Ln.,567-555-0176,2021-08-28,Sedro Woolley
11183,368,Jasmine,Lee,Jasmine Lee,1950-01-12,S,Female,jasmine19@adventure-works.com,Bachelors,Management,7502 Contuti Avenue,147-555-0199,2021-04-30,Santa Cruz
11184,311,Meghan,Hernandez,Meghan Hernandez,1955-11-13,S,Female,meghan3@adventure-works.com,Bachelors,Management,5872 L St.,967-555-0188,2021-08-10,Concord
11185,53,Ashley,Henderson,Ashley Henderson,1950-04-07,S,Female,ashley31@adventure-works.com,Bachelors,Management,8834 San Jose Ave.,173-555-0121,2021-02-21,Metchosin
11186,352,Sarah,Price,Sarah Price,1949-11-18,S,Female,sarah25@adventure-works.com,Bachelors,Management,4815 Paraiso Ct.,180-555-0133,2021-10-18,Palo Alto
11187,612,Jennifer,Cooper,Jennifer Cooper,1949-08-21,M,Female,jennifer63@adventure-works.com,Graduate Degree,Management,2429 Longview Road,857-555-0111,2021-04-03,Burien
11188,361,Catherine,Morris,Catherine Morris,1950-03-06,M,Female,catherine16@adventure-works.com,Graduate Degree,Management,6542 Stonewood Drive,795-555-0117,2021-11-01,San Gabriel
11189,609,Lawrence,Blanco,Lawrence Blanco,1950-01-12,S,Male,lawrence14@adventure-works.com,Graduate Degree,Management,7502 Contuti Avenue,656-555-0171,2019-08-26,Bellingham
11190,300,Carson,Bryant,Carson Bryant,1949-12-20,M,Male,carson17@adventure-works.com,Bachelors,Management,2995 Youngsdale Dr.,240-555-0142,2021-08-28,Beverly Hills
11191,310,Kristi,Perez,Kristi Perez,1951-06-17,S,Female,kristi39@adventure-works.com,Bachelors,Management,1769 Lislin Ct,123-555-0181,2019-08-11,Colma
11192,637,James,Brown,James Brown,1951-03-13,M,Male,james79@adventure-works.com,Bachelors,Management,673 Old Mountain View Dr.,725-555-0117,2021-06-23,Seattle
11193,553,Ian,Gray,Ian Gray,1950-08-13,M,Male,ian72@adventure-works.com,Bachelors,Management,5941 Gill Dr.,596-555-0190,2021-02-25,Woodburn
11194,352,Jacqueline,Price,Jacqueline Price,1950-12-08,M,Female,jacqueline0@adventure-works.com,Bachelors,Management,872 Mark Twain Dr,266-555-0112,2021-03-13,Palo Alto
11195,635,Megan,Henderson,Megan Henderson,1951-08-10,M,Female,megan55@adventure-works.com,Bachelors,Management,8411 Mt. Olivet Place,560-555-0150,2021-04-14,Renton
11196,536,Alfredo,Romero,Alfredo Romero,1951-12-05,M,Male,alfredo10@adventure-works.com,Bachelors,Management,2499 Greendell Pl,342-555-0110,2021-03-03,Beaverton
11197,637,Andrea,Morris,Andrea Morris,1951-12-16,M,Female,andrea18@adventure-works.com,Bachelors,Management,1883 Green View Court,715-555-0178,2021-05-02,Seattle
11198,368,Brooke,Sanders,Brooke Sanders,1952-05-25,S,Female,brooke3@adventure-works.com,Bachelors,Management,5192 Dumbarton Drive,215-555-0156,2021-02-05,Santa Cruz
11199,302,Jacqueline,Bennett,Jacqueline Bennett,1957-11-02,M,Female,jacqueline1@adventure-works.com,Bachelors,Management,8948 Chinquapin Court,413-555-0174,2021-03-18,Burlingame
11200,69,Jason,Griffin,Jason Griffin,1953-05-21,M,Male,jason18@adventure-works.com,Bachelors,Management,7239 Nicholas Drive,232-555-0160,2021-02-07,Victoria
11201,369,Amanda,Foster,Amanda Foster,1953-02-14,M,Female,amanda37@adventure-works.com,Bachelors,Management,3984 San Francisco,505-555-0159,2021-07-01,Santa Monica
11202,334,Alexia,Price,Alexia Price,1958-08-22,M,Female,alexia0@adventure-works.com,Bachelors,Management,2079 Wellington Ct,552-555-0118,2021-09-15,Lakewood
11203,60,Luis,Diaz,Luis Diaz,1959-08-18,M,Male,luis21@adventure-works.com,High School,Professional,3682 Diablo View Road,171-555-0126,2021-02-20,Port Hammond
11204,536,Destiny,Rivera,Destiny Rivera,1953-11-29,M,Female,destiny33@adventure-works.com,High School,Professional,6965 Appalachian Drive,743-555-0111,2021-08-09,Beaverton
11205,612,Abby,Fernandez,Abby Fernandez,1954-01-21,M,Female,abby13@adventure-works.com,High School,Professional,8330 Glenside Court,134-555-0119,2021-07-27,Burien
11206,626,Blake,Flores,Blake Flores,1954-03-24,M,Male,blake60@adventure-works.com,Partial College,Professional,9410 Ferry St.,975-555-0163,2021-05-11,Lynnwood
11207,635,Danielle,Cox,Danielle Cox,1954-01-16,S,Female,danielle12@adventure-works.com,Partial College,Professional,2346 Wren Ave,396-555-0158,2021-01-31,Renton
11208,325,Maria,Reed,Maria Reed,1953-08-03,M,Female,maria4@adventure-works.com,Bachelors,Management,1413 Bridgeview St,156-555-0163,2021-03-04,Glendale
11209,336,Allison,Evans,Allison Evans,1953-07-12,M,Female,allison21@adventure-works.com,Bachelors,Management,3515 Sutton Circle,988-555-0151,2021-03-25,Lincoln Acres
11210,383,Edward,Wood,Edward Wood,1953-12-06,M,Male,edward50@adventure-works.com,Partial College,Professional,1039 Adelaide St.,229-555-0114,2021-05-06,West Covina
11211,50,Samantha,Russell,Samantha Russell,1960-10-08,M,Female,samantha42@adventure-works.com,High School,Professional,9256 Village Oaks Dr.,547-555-0121,2021-02-01,Haney
11212,53,Chloe,Campbell,Chloe Campbell,1955-05-05,M,Female,chloe4@adventure-works.com,High School,Professional,3562 East Ave.,205-555-0169,2021-01-30,Metchosin
11213,614,Stephanie,Murphy,Stephanie Murphy,1954-11-11,S,Female,stephanie11@adventure-works.com,Partial College,Professional,5514 Grant Street,293-555-0151,2021-03-28,Edmonds
11214,545,Charles,Miller,Charles Miller,1955-05-07,S,Male,charles9@adventure-works.com,Partial College,Professional,2719 Little Dr,389-555-0115,2021-08-14,Milwaukie
11215,62,Ana,Perry,Ana Perry,1961-06-17,M,Female,ana7@adventure-works.com,Partial High School,Skilled Manual,3114 Arlington Way,446-555-0134,2021-02-15,Royal Oak
11216,547,Jasmine,Torres,Jasmine Torres,1955-11-17,S,Female,jasmine32@adventure-works.com,Partial College,Professional,8328 San Francisco,939-555-0130,2019-08-15,Portland
11217,547,Natalie,Adams,Natalie Adams,1955-08-11,S,Female,natalie58@adventure-works.com,Partial College,Professional,6592 Bent Tree Lane,300-555-0150,2019-08-10,Portland
11218,642,Olivia,Brown,Olivia Brown,1961-09-07,S,Female,olivia4@adventure-works.com,Partial College,Professional,3964 Stony Hill Circle,414-555-0147,2021-02-28,Tacoma
11219,553,Charles,Cook,Charles Cook,1956-05-31,M,Male,charles69@adventure-works.com,High School,Professional,6871 Bel Air Dr.,755-555-0111,2021-10-29,Woodburn
11220,310,Erica,Huang,Erica Huang,1961-02-19,M,Female,erica5@adventure-works.com,Partial College,Professional,9142 All Ways Drive,618-555-0157,2021-03-14,Colma
11221,334,Nathan,Perry,Nathan Perry,1955-12-08,M,Male,nathan3@adventure-works.com,Partial College,Professional,9714 Nicholas Drive,271-555-0191,2021-04-07,Lakewood
11222,369,Alexandra,Rivera,Alexandra Rivera,1956-02-14,M,Female,alexandra11@adventure-works.com,Bachelors,Management,4999 Corte Segunda,488-555-0143,2021-11-01,Santa Monica
11223,52,Hailey,Patterson,Hailey Patterson,1957-03-15,S,Female,hailey30@adventure-works.com,High School,Professional,5045 Vancouver Way,480-555-0126,2021-01-29,Langley
11224,612,Tiffany,Li,Tiffany Li,1957-03-05,S,Female,tiffany3@adventure-works.com,High School,Professional,6404 Del Mar Ave,197-555-0118,2019-08-07,Burien
11225,635,Madison,Lee,Madison Lee,1962-02-12,M,Female,madison22@adventure-works.com,Partial College,Professional,5927 Seaview Avenue,471-555-0142,2021-06-22,Renton
11226,552,Sydney,Ross,Sydney Ross,1962-09-23,M,Female,sydney26@adventure-works.com,Partial College,Professional,5252 Santa Fe,219-555-0146,2021-02-21,W. Linn
11227,310,Marshall,Chavez,Marshall Chavez,1962-08-08,S,Male,marshall35@adventure-works.com,Partial College,Professional,9022 Estudillo Street,712-555-0116,2019-08-03,Colma
11228,316,Ashley,Jones,Ashley Jones,1956-10-16,M,Female,ashley3@adventure-works.com,Partial College,Professional,7681 Willow Pass Road,996-555-0169,2021-10-25,El Cajon
11229,355,Adrian,Stewart,Adrian Stewart,1957-06-01,S,Male,adrian21@adventure-works.com,Partial College,Professional,6898 Shaw Rd.,812-555-0122,2021-07-27,Redwood City
11230,369,Amber,Turner,Amber Turner,1956-09-30,M,Female,amber4@adventure-works.com,Partial College,Professional,6345 Ridge Circle,155-555-0131,2021-07-16,Santa Monica
11231,611,Dennis,Zhang,Dennis Zhang,1963-11-11,M,Male,dennis1@adventure-works.com,High School,Professional,3951 Calle Verde Drive,710-555-0134,2021-02-10,Bremerton
11232,616,Hailey,Bryant,Hailey Bryant,1958-03-27,M,Female,hailey38@adventure-works.com,High School,Professional,2828 Rogers Ave.,156-555-0195,2021-09-20,Everett
11233,299,Todd,Li,Todd Li,1963-09-06,M,Male,todd5@adventure-works.com,Partial College,Professional,5897 Scottsdale Rd.,680-555-0147,2021-02-08,Berkeley
11234,337,Anna,Griffin,Anna Griffin,1958-05-19,S,Female,anna46@adventure-works.com,Partial College,Professional,7221 Peachwillow Street,965-555-0146,2021-02-08,Long Beach
11235,607,Angel,Stewart,Angel Stewart,1957-08-07,M,Male,angel24@adventure-works.com,Partial College,Professional,2585 La Salle Ct.,540-555-0122,2021-07-04,Ballard
11236,609,Jeremy,Butler,Jeremy Butler,1957-09-02,S,Male,jeremy29@adventure-works.com,Partial College,Professional,8811 The Trees Dr.,980-555-0117,2021-10-03,Bellingham
11237,161,Clarence,Anand,Clarence Anand,1964-03-22,S,Male,clarence36@adventure-works.com,Bachelors,Management,Welt Platz 6,1 (11) 500 555-0191,2019-09-05,Solingen
11238,232,Mayra,Prasad,Mayra Prasad,1964-02-07,S,Female,mayra9@adventure-works.com,Bachelors,Management,1119 Elderwood Dr.,1 (11) 500 555-0116,2019-01-06,Birmingham
11239,249,Latoya,Goel,Latoya Goel,1969-10-02,M,Female,latoya18@adventure-works.com,Partial College,Professional,8154 Pheasant Circle,1 (11) 500 555-0149,2019-01-19,London
11240,273,Anne,Hernandez,Anne Hernandez,1964-06-09,M,Female,anne4@adventure-works.com,Partial College,Professional,76 Woodcrest Dr.,1 (11) 500 555-0119,2019-02-27,Watford
11241,211,Lisa,Cai,Lisa Cai,1974-04-06,S,Female,lisa24@adventure-works.com,Partial College,Professional,"102, rue de Berri",1 (11) 500 555-0125,2020-09-10,Les Ulis
11242,209,Larry,Munoz,Larry Munoz,1963-05-11,M,Male,larry9@adventure-works.com,Partial College,Professional,Midi-Couleurs,1 (11) 500 555-0193,2020-09-19,Versailles
11243,237,Robin,Alvarez,Robin Alvarez,1963-04-08,M,Female,robin2@adventure-works.com,Partial College,Professional,4086 Emmons Canyon Lane,1 (11) 500 555-0198,2019-02-21,Esher-Molesey
11244,267,Alexis,Coleman,Alexis Coleman,1968-11-22,S,Female,alexis28@adventure-works.com,Bachelors,Management,7140 Camelback Road,1 (11) 500 555-0115,2019-02-12,Runcorn
11245,132,Ricky,Vazquez,Ricky Vazquez,1962-04-26,M,Male,ricky15@adventure-works.com,High School,Professional,Roßstr 9928,1 (11) 500 555-0147,2019-09-26,Hamburg
11246,147,Latasha,Rubio,Latasha Rubio,1962-04-08,M,Female,latasha21@adventure-works.com,High School,Professional,Alderstr 7690,1 (11) 500 555-0178,2019-10-03,Hamburg
11247,242,Claudia,Zhou,Claudia Zhou,1961-12-04,S,Female,claudia7@adventure-works.com,Partial College,Professional,6516 Beauer Lane,1 (11) 500 555-0116,2019-02-18,Lancaster
11248,223,Tristan,Alexander,Tristan Alexander,1966-03-22,M,Male,tristan19@adventure-works.com,Partial College,Professional,"88, avenue des Champs-Elysées",1 (11) 500 555-0124,2021-07-14,Saint-Denis
11249,178,Cindy,Patel,Cindy Patel,1966-07-09,M,Female,cindy3@adventure-works.com,Partial College,Professional,Essener Straße 123,1 (11) 500 555-0149,2019-10-09,Sulzbach Taunus
11250,276,Shannon,Liu,Shannon Liu,1966-03-08,M,Female,shannon4@adventure-works.com,High School,Professional,4185 Keywood Ct.,1 (11) 500 555-0119,2019-03-17,Woolston
11251,50,Xavier,Long,Xavier Long,1938-01-01,S,Male,xavier51@adventure-works.com,High School,Professional,9245 Dantley Way,243-555-0114,2021-10-18,Haney
11252,335,Nicholas,Thompson,Nicholas Thompson,1937-12-05,S,Male,nicholas16@adventure-works.com,Graduate Degree,Management,504 O St.,377-555-0147,2019-08-14,Lemon Grove
11253,69,José,Hernandez,José Hernandez,1949-08-24,M,Male,josé54@adventure-works.com,Graduate Degree,Management,5703 Donald Dr.,712-555-0130,2021-03-01,Victoria
11254,612,Johnathan,Vance,Johnathan Vance,1938-08-31,M,Male,johnathan5@adventure-works.com,Graduate Degree,Management,9430 Versailles Pl,494-555-0166,2021-11-23,Burien
11255,612,Colin,Lin,Colin Lin,1938-10-02,M,Male,colin8@adventure-works.com,Graduate Degree,Management,6083 San Jose,599-555-0132,2021-02-23,Burien
11256,626,Katelyn,Hernandez,Katelyn Hernandez,1939-03-20,M,Female,katelyn42@adventure-works.com,Graduate Degree,Management,7496 Deerfield Dr.,249-555-0116,2021-04-15,Lynnwood
11257,345,Jacqueline,Powell,Jacqueline Powell,1938-07-06,S,Female,jacqueline9@adventure-works.com,Graduate Degree,Management,4076 Northwood Dr,796-555-0111,2019-08-24,Newport Beach
11258,352,Xavier,Hill,Xavier Hill,1938-12-26,M,Male,xavier26@adventure-works.com,Graduate Degree,Management,2707 Virgil Street,559-555-0149,2021-05-21,Palo Alto
11259,548,Victoria,Stewart,Victoria Stewart,1970-09-24,M,Female,victoria24@adventure-works.com,Partial College,Professional,3623 Barquentine Court,230-555-0139,2019-09-04,Salem
11260,302,Katelyn,Kelly,Katelyn Kelly,1976-04-08,M,Female,katelyn1@adventure-works.com,Bachelors,Management,7085 Solano Drive,507-555-0132,2021-02-05,Burlingame
11261,359,Stephanie,Collins,Stephanie Collins,1970-10-22,M,Female,stephanie52@adventure-works.com,Graduate Degree,Management,2868 Central Avenue,209-555-0173,2019-09-27,San Diego
11262,60,Jennifer,Simmons,Jennifer Simmons,1975-05-01,M,Female,jennifer88@adventure-works.com,Bachelors,Management,7959 Mt. Wilson Way,148-555-0115,2021-02-27,Port Hammond
11263,612,Trinity,Richardson,Trinity Richardson,1970-03-11,M,Female,trinity9@adventure-works.com,Partial College,Professional,3063 Blue Jay Drive,111-555-0116,2019-08-29,Burien
11264,618,Eduardo,Martin,Eduardo Martin,1969-12-15,S,Male,eduardo13@adventure-works.com,Partial College,Professional,5137 Pheasant Court,342-555-0195,2021-01-02,Issaquah
11265,623,Elizabeth,Jones,Elizabeth Jones,1970-01-10,M,Female,elizabeth7@adventure-works.com,Partial College,Professional,2253 Firestone Dr.,941-555-0110,2021-01-03,Kirkland
11266,632,Taylor,Howard,Taylor Howard,1969-11-02,S,Female,taylor14@adventure-works.com,Partial College,Professional,7396 Stratton Circle,162-555-0131,2019-09-10,Port Orchard
11267,302,David,Diaz,David Diaz,1975-09-29,S,Male,david55@adventure-works.com,Partial College,Professional,2075 Browse Ct,613-555-0119,2019-09-17,Burlingame
11268,312,Katelyn,Carter,Katelyn Carter,1969-10-31,M,Female,katelyn33@adventure-works.com,Graduate Degree,Management,3050 Monte Cresta Avenue,103-555-0195,2021-05-29,Coronado
